,"Emissions quantity, tonnes","Total population, thousands",Population density,GDP per capita,WMG,clusters
219,-0.35586876789689137,-0.5197626456031246,-0.2112088659440717,-0.4279793881345109,-0.39951766716279874,0
247,-0.29966563122752105,-0.1956060692881893,-0.21519698665820766,-0.5814043423504167,-0.15955237691200122,0
248,-0.06687743932467512,5.491464794128918,-0.20625124042442877,-0.3658811234376301,0.07729648099787678,4
250,-0.4702899210165141,-0.5231064937811306,0.17806963960287867,0.1059491629769815,0.7099322462045244,3
251,-0.45119526560961265,-0.5231064937811306,0.17806963960287867,0.1059491629769815,0.7099322462045244,3
252,-0.41159153587677993,-0.5231064937811306,0.17806963960287867,0.1059491629769815,0.7099322462045244,3
263,-0.41159153587677993,-0.5231345933456516,0.1773490865045271,0.07769178216886213,0.9654796981599192,3
272,-0.4702937334664306,-0.509450105423896,-0.20970965062653382,-0.5699945751856262,0.7317472725909606,3
273,-0.4513020142072753,-0.509450105423896,-0.20970965062653382,-0.5699945751856262,0.7317472725909606,3
274,-0.41191178166976783,-0.509450105423896,-0.20970965062653382,-0.5699945751856262,0.7317472725909606,3
287,-0.2948619443327031,-0.460781659673422,-0.21923832309352917,-0.40608234561825346,-1.106947808551513,0
297,2.0984149281138613,0.003985137504891932,-0.20646960838377643,-0.019995245642024723,0.9187332130461274,2
298,2.0984149281138613,0.0113191238448883,-0.20625735717399038,-0.09461997811982448,0.9187332130461274,2
319,-0.4685571625294548,-0.36704151243116956,-0.2114835079993857,-0.6235476525590896,-0.39016837014004035,0
320,-0.402678027971951,-0.36704151243116956,-0.2114835079993857,-0.6235476525590896,-0.39016837014004035,0
321,-0.2660398229637952,-0.36704151243116956,-0.2114835079993857,-0.6235476525590896,-0.39016837014004035,0
370,4.0764931299516585,2.488717229844045,-0.15590243975837473,-0.5625175362776359,-0.6207843633680794,2
382,-0.34321905907387074,-0.43271019471688416,-0.20427063691639627,-0.7028819485049093,-1.1287628349379493,0
398,-0.24042015952476595,0.39159053050837817,-0.1336741718516722,-0.6134487948132324,-0.7049280365729045,0
426,-0.42472161338928244,-0.48615556643593816,-0.18713211631986634,-0.4255032258987479,-1.1287628349379493,0
427,-0.4708007893053281,-0.5275181254109368,0.0022424501059757347,-0.2958202978257465,0.46373409127188814,3
428,-0.46549957769640393,-0.5275181254109368,0.0022424501059757347,-0.2958202978257465,0.46373409127188814,3
429,-0.4545044721371539,-0.5275181254109368,0.0022424501059757347,-0.2958202978257465,0.46373409127188814,3
433,-0.4326820088149808,-0.03622533932474333,-0.12142599252960808,-0.49328209807767337,-0.48677777270854317,0
434,0.6018262760333198,-0.03622533932474333,-0.12142599252960808,-0.49328209807767337,-0.48677777270854317,0
435,2.7474730890520176,-0.03622533932474333,-0.12142599252960808,-0.49328209807767337,-0.48677777270854317,2
455,1.690661972192062,1.939595539973512,-0.188916983841929,-0.40185830415724594,-0.23434675309406802,4
461,1.690661972192062,1.9218085156316818,-0.1891549253998736,-0.4279793881345109,-0.5366406901632543,4
465,1.2956921608403613,0.6368997287772222,-0.16337466102277423,-0.4574505739601612,-1.1287628349379493,0
466,4.829070743473142,0.6368997287772222,-0.16337466102277423,-0.4574505739601612,-1.1287628349379493,2
478,-0.44659745101028686,-0.2303933301652602,-0.14823631753287383,-0.5284338913853682,0.2144195039983324,3
479,0.21219389456475038,-0.2303933301652602,-0.14823631753287383,-0.5284338913853682,0.2144195039983324,3
480,1.578575944646309,-0.2303933301652602,-0.14823631753287383,-0.5284338913853682,0.2144195039983324,2
513,-0.4513630134059396,-0.36855888891530675,0.1237767588195319,-0.2935383443927884,0.7847266223865911,3
514,0.07875814748647315,-0.36855888891530675,0.1237767588195319,-0.2935383443927884,0.7847266223865911,3
515,1.1782687034114774,-0.36855888891530675,0.1237767588195319,-0.2935383443927884,0.7847266223865911,3
533,-0.4704729186125072,-0.46690736473901284,-0.17597088339489106,-0.6798682053725233,-0.944893326823702,0
534,-0.45631919829741846,-0.46690736473901284,-0.17597088339489106,-0.6798682053725233,-0.944893326823702,0
535,-0.4269633339401975,-0.46690736473901284,-0.17597088339489106,-0.6798682053725233,-0.944893326823702,0
546,-0.46405847162795855,0.2621077371953388,-0.19226162250218903,-0.7079313773778377,-1.1100642408924326,0
547,-0.27671468273005734,0.2621077371953388,-0.19226162250218903,-0.7079313773778377,-1.1100642408924326,0
548,0.1118502127618859,0.2621077371953388,-0.19226162250218903,-0.7079313773778377,-1.1100642408924326,0
549,-0.1183455131977249,2.9838315567051024,-0.1828846454243203,-0.23780041798776946,1.1867463943651997,4
550,-0.4625906784100975,0.9806979006923777,-0.17156560036065685,-0.677537699738864,-0.8732153829825546,0
551,-0.23561647262994798,0.9806979006923777,-0.17156560036065685,-0.677537699738864,-0.8732153829825546,0
552,0.23514484306221406,0.9806979006923777,-0.17156560036065685,-0.677537699738864,-0.8732153829825546,0
554,-0.4690146565194374,-0.43695322895956407,-0.2206213201693975,-0.5114406211399356,-0.6394829574135962,0
555,-0.4154878596914657,-0.43695322895956407,-0.2206213201693975,-0.5114406211399356,-0.6394829574135962,0
556,-0.304469318122339,-0.43695322895956407,-0.2206213201693975,-0.5114406211399356,-0.6394829574135962,0
561,-0.17637100092719288,0.3703472597304576,-0.19698558818858042,-0.7065233635575019,-0.8233524655278435,0
562,-0.39680685510050684,-0.4013510807113824,-0.21919734087146672,-0.6251984273829316,-0.02242935391154561,0
563,-0.24842630434946258,-0.4013510807113824,-0.21919734087146672,-0.6251984273829316,-0.02242935391154561,0
576,-0.22280664091043334,-0.49458543579225583,0.16865535035268445,-0.18978229149424705,1.9253408591631087,3
586,-0.3715608117532968,0.15274423207937765,-0.2101861454173792,-0.7029790529063117,-1.0975985115287548,0
588,-0.3785452200003655,5.181751393977807,-0.08539650258716176,-0.617041657665124,-0.8887975446871519,4
589,2.117656362842549,5.181751393977807,-0.08539650258716176,-0.617041657665124,-0.8887975446871519,4
597,-0.46474471261293254,-0.34118991307179536,-0.18759698928654475,-0.6399097441954061,-0.7734895480731324,0
598,-0.2959294303093293,-0.34118991307179536,-0.18759698928654475,-0.6399097441954061,-0.7734895480731324,0
599,0.05420597002407015,-0.34118991307179536,-0.18759698928654475,-0.6399097441954061,-0.7734895480731324,0
627,-0.44030690864802524,0.5454075466966545,-0.14541037923543396,0.1307593375353131,0.8564045662277385,3
628,0.3883290807080763,0.5454075466966545,-0.14541037923543396,0.1307593375353131,0.8564045662277385,3
629,2.1069815030762866,0.5454075466966545,-0.14541037923543396,0.1307593375353131,0.8564045662277385,2
636,-0.4535742343575225,-0.24185795248985223,-0.1535101790048493,0.4664978053843601,0.8190073781367051,3
637,0.016843960842152526,-0.24185795248985223,-0.1535101790048493,0.4664978053843601,0.8190073781367051,3
638,0.9925261434785155,-0.24185795248985223,-0.1535101790048493,0.4664978053843601,0.8190073781367051,3
639,-0.3318503334228015,-0.3450395534111805,-0.21192697234259866,-0.4704625637480924,-0.03801151561614284,0
667,-0.468938407521107,-0.17034456078375737,0.10234550338070039,-0.6912294203366126,-1.1287628349379493,0
668,-0.4133528877382132,-0.17034456078375737,0.10234550338070039,-0.6912294203366126,-1.1287628349379493,0
669,-0.2980644022625817,-0.17034456078375737,0.10234550338070039,-0.6912294203366126,-1.1287628349379493,0
670,1.9628708962317474,0.6837979019628695,-0.206954666624008,-0.6909381071324051,0.5478777644767131,2
676,-0.3441797964528343,-0.29440413814423233,-0.15013984999643074,-0.7058921849483858,-0.7516745216866961,0
692,-0.4639088329687351,-0.32424587566559687,-0.16328474480421934,-0.3784561434192502,0.2642824214530436,3
714,-0.4697218659789523,-0.5139460357472654,-0.2195563940707302,-0.3977313670976409,-1.1287628349379493,0
715,-0.435289724557882,-0.5139460357472654,-0.2195563940707302,-0.3977313670976409,-1.1287628349379493,0
716,-0.363874912721588,-0.5139460357472654,-0.2195563940707302,-0.3977313670976409,-1.1287628349379493,0
718,0.07181948863840273,-0.2425042424738366,-0.20651793070531274,1.7940606291582564,1.9814366412996587,1
722,-0.4707359776567472,-0.4981540804864303,-0.18073277292856413,-0.5437763868069588,-1.1287628349379493,0
723,-0.46368485153613936,-0.4981540804864303,-0.18073277292856413,-0.5437763868069588,-1.1287628349379493,0
724,-0.4490602936563602,-0.4981540804864303,-0.18073277292856413,-0.5437763868069588,-1.1287628349379493,0
727,-0.44153451752114536,-0.528080116701358,-0.08223842478852927,0.03486874115037197,-1.1287628349379493,0
743,-0.46714655606034156,-0.26284832718708323,-0.18114443017405701,-0.6889960191043557,-1.1287628349379493,0
744,-0.363181046836781,-0.26284832718708323,-0.18114443017405701,-0.6889960191043557,-1.1287628349379493,0
745,-0.147548879558285,-0.26284832718708323,-0.18114443017405701,-0.6889960191043557,-1.1287628349379493,0
746,-0.3076717760522177,-0.35282313278351374,-0.2136818677918097,-0.31732892273639407,0.38270685040798247,3
747,0.01897893279540496,-0.35282313278351374,-0.2136818677918097,-0.31732892273639407,0.38270685040798247,3
762,-0.4608933757072618,-0.528080116701358,-0.12317415955430142,-0.49541839490852774,-0.28109323820785975,0
774,-0.4595407184768798,-0.4883192329040597,-0.04070447191563673,0.031470087101285446,-0.8046538714823268,0
775,-0.15021759449985056,-0.4883192329040597,-0.04070447191563673,0.031470087101285446,-0.8046538714823268,0
776,0.4913414774525063,-0.4883192329040597,-0.04070447191563673,0.031470087101285446,-0.8046538714823268,0
777,-0.010910674550129134,-0.19243081849730967,-0.174518155374021,-0.5615464922636112,0.10534437206615176,3
778,0.9092622373016706,-0.19243081849730967,-0.174518155374021,-0.5615464922636112,0.10534437206615176,3
783,-0.439239422671399,-0.4347333633624004,-0.2098356556675019,0.11017320443798902,0.0710636163160378,3
784,-0.37572400706213904,-0.4347333633624004,-0.2098356556675019,0.11017320443798902,0.0710636163160378,3
786,0.4470408094225183,0.3956087682348896,-0.1745193787239333,-0.6421916976283643,-1.1287628349379493,0
787,2.2831166892196126,0.3956087682348896,-0.1745193787239333,-0.6421916976283643,-1.1287628349379493,2
816,-0.4697428344534932,-0.014532475514485872,-0.20681275803417984,-0.6687983036126416,-1.1287628349379493,0
817,-0.4358768418450264,-0.014532475514485872,-0.20681275803417984,-0.6687983036126416,-1.1287628349379493,0
818,-0.3656362645830213,-0.014532475514485872,-0.20681275803417984,-0.6687983036126416,-1.1287628349379493,0
827,-0.44774118598524354,-0.0309145216302632,-0.17810318229205024,-0.44074861691893596,0.0710636163160378,3
828,0.18016931526596383,-0.0309145216302632,-0.17810318229205024,-0.44074861691893596,0.0710636163160378,3
829,1.4825022067499494,-0.0309145216302632,-0.17810318229205024,-0.44074861691893596,0.0710636163160378,2
938,-0.4643485990666059,-0.4504691194941934,-0.15793258893785592,-0.4741039788006851,-1.1287628349379493,0
939,-0.28483825101218285,-0.4504691194941934,-0.15793258893785592,-0.4741039788006851,-1.1287628349379493,0
940,0.08747950791550936,-0.4504691194941934,-0.15793258893785592,-0.4741039788006851,-1.1287628349379493,0
941,-0.4699792063483175,-0.1876257929642086,0.06610987897802957,-0.7160395948949442,-1.1287628349379493,0
942,-0.44249525490010894,-0.1876257929642086,0.06610987897802957,-0.7160395948949442,-1.1287628349379493,0
943,-0.38549150374826896,-0.1876257929642086,0.06610987897802957,-0.7160395948949442,-1.1287628349379493,0
944,-0.43516010126072024,4.17342662070413,0.5647827803837115,-0.6220425343373512,-0.972941217891977,4
945,-0.4602841462106016,-0.38704840237016347,-0.16056401459923828,-0.1413271951944135,0.8906853219778522,3
946,-0.1710335710440618,-0.38704840237016347,-0.16056401459923828,-0.1413271951944135,0.8906853219778522,3
947,0.42889354781987254,-0.38704840237016347,-0.16056401459923828,-0.1413271951944135,0.8906853219778522,3
948,-0.3753046375713216,0.6899517065929813,-0.2107770234250257,-0.5675184129498633,1.7258891893442638,3
949,2.2083926708557775,0.6899517065929813,-0.2107770234250257,-0.5675184129498633,1.7258891893442638,2
954,-0.47006117402152275,-0.4665982695292812,-0.21649434924021418,-0.40598524121685103,-1.1287628349379493,0
955,-0.4447903497498553,-0.4665982695292812,-0.21649434924021418,-0.40598524121685103,-1.1287628349379493,0
956,-0.39237678829750805,-0.4665982695292812,-0.21649434924021418,-0.40598524121685103,-1.1287628349379493,0
958,-0.468252166536133,0.3732415148761267,-0.13542906730088328,-0.6247129053759193,-1.1287628349379493,0
959,-0.3941381401589413,0.3732415148761267,-0.13542906730088328,-0.6247129053759193,-1.1287628349379493,0
960,-0.24042015952476595,0.3732415148761267,-0.13542906730088328,-0.6247129053759193,-1.1287628349379493,0
979,-0.06687743932467512,5.459712286220121,-0.20633381654350985,-0.40049884253761137,0.9218496453870467,4
980,-0.46934062098730006,-0.34265109042689046,-0.2117979089268498,-0.43734996286984945,0.14897442483902398,3
981,-0.4246148647916198,-0.34265109042689046,-0.2117979089268498,-0.43734996286984945,0.14897442483902398,3
982,-0.3318503334228015,-0.34265109042689046,-0.2117979089268498,-0.43734996286984945,0.14897442483902398,3
986,-0.46213318442011486,-0.4554708419789419,-0.0800131512980344,2.5128274083393545,0.7597951636592356,1
987,-0.22280664091043334,-0.4554708419789419,-0.0800131512980344,2.5128274083393545,0.7597951636592356,1
988,0.2735743382207579,-0.4554708419789419,-0.0800131512980344,2.5128274083393545,0.7597951636592356,1
989,-0.42963204888176304,0.012105911651477948,-0.17055021993343816,-0.016790800395743148,0.2923303125213186,3
990,0.6872251541634172,0.012105911651477948,-0.17055021993343816,-0.016790800395743148,0.2923303125213186,3
991,3.0036697234423095,0.012105911651477948,-0.17055021993343816,-0.016790800395743148,0.2923303125213186,2
993,-0.468938407521107,-0.15275423339357452,0.11818360302044308,-0.6904525851253928,-0.9885233795965741,0
994,-0.4133528877382132,-0.15275423339357452,0.11818360302044308,-0.6904525851253928,-0.9885233795965741,0
995,-0.2980644022625817,-0.15275423339357452,0.11818360302044308,-0.6904525851253928,-0.9885233795965741,0
996,-0.37816397500871324,0.4791768731205187,-0.21170676935838256,0.3953202791563481,0.7504458666364772,3
997,2.128331222608811,0.4791768731205187,-0.21170676935838256,0.3953202791563481,0.7504458666364772,2
998,-0.4420225111104602,0.7519393459264373,-0.20611422523424988,-0.6922490165513385,-0.25304534713958465,0
999,0.3402922117598965,0.7519393459264373,-0.20611422523424988,-0.6922490165513385,-0.25304534713958465,0
1000,1.9628708962317474,0.7519393459264373,-0.20611422523424988,-0.6922490165513385,-0.25304534713958465,2
1001,-0.4681187307890547,-0.056794220554158434,-0.16831821801842559,-0.6509310937545867,-0.7797224127549712,0
1002,-0.39040193924074956,-0.056794220554158434,-0.16831821801842559,-0.6509310937545867,-0.7797224127549712,0
1003,-0.22921155677019067,-0.056794220554158434,-0.16831821801842559,-0.6509310937545867,-0.7797224127549712,0
1004,-0.4664984395745328,-0.3640629585919373,5.098704727947237,2.513944108955483,1.1057191535012942,1
1005,-0.3450337852341353,-0.3640629585919373,5.098704727947237,2.513944108955483,1.1057191535012942,1
1006,-0.0931070947503479,-0.3640629585919373,5.098704727947237,2.513944108955483,1.1057191535012942,1
1007,-0.4703604513399698,-0.5111360792951595,-0.20690022755291013,-0.6184496714854598,-0.7828388450958906,0
1008,-0.45317011466637114,-0.5111360792951595,-0.20690022755291013,-0.6184496714854598,-0.7828388450958906,0
1009,-0.41751608304705545,-0.5111360792951595,-0.20690022755291013,-0.6184496714854598,-0.7828388450958906,0
1010,-0.4694874003090862,-0.29440413814423233,-0.15013984999643074,-0.7058921849483858,-0.7516745216866961,0
1011,-0.42872468580163076,-0.29440413814423233,-0.15013984999643074,-0.7058921849483858,-0.7516745216866961,0
1012,-0.4634866041404802,-0.35358182102558233,-0.035535818536120055,-0.5094014287104837,0.49489841468108264,3
1013,-0.26070239308066406,-0.35358182102558233,-0.035535818536120055,-0.5094014287104837,0.49489841468108264,3
1014,0.15988708171006571,-0.35358182102558233,-0.035535818536120055,-0.5094014287104837,0.49489841468108264,3
1021,-0.4639088329687351,-0.32598804866590253,-0.1637728614192317,-0.31072582344102595,0.12715939845258775,3
1022,-0.27252480027179943,-0.32598804866590253,-0.1637728614192317,-0.31072582344102595,0.12715939845258775,3
1023,0.12441986013665962,-0.32598804866590253,-0.1637728614192317,-0.31072582344102595,0.12715939845258775,3
1026,-0.4709010567381326,-0.524736268523352,-0.07978071481469519,-0.6097102753592373,-0.49301063739038214,0
1027,-0.4683070658149309,-0.524736268523352,-0.07978071481469519,-0.6097102753592373,-0.49301063739038214,0
1028,-0.46292693649273475,-0.524736268523352,-0.07978071481469519,-0.6097102753592373,-0.49301063739038214,0
1029,-0.4697218659789523,-0.5138055379246601,-0.2195331504223963,-0.4750264706140086,-0.6332500927317573,0
1030,-0.435289724557882,-0.5138055379246601,-0.2195331504223963,-0.4750264706140086,-0.6332500927317573,0
1031,-0.363874912721588,-0.5138055379246601,-0.2195331504223963,-0.4750264706140086,-0.6332500927317573,0
1032,-0.45769168026736645,-0.3779441434653404,-0.1539787220212647,0.30816907889762946,0.8096580811139468,3
1033,-0.09844452463347898,-0.3779441434653404,-0.1539787220212647,0.30816907889762946,0.8096580811139468,3
1034,0.6466606870516209,-0.3779441434653404,-0.1539787220212647,0.30816907889762946,0.8096580811139468,3
1035,-0.46910615531743394,-0.47145949419142436,-0.15756130223946932,0.6841573211280011,0.9498975364553219,3
1036,-0.41804982603536855,-0.47145949419142436,-0.15756130223946932,0.6841573211280011,0.9498975364553219,3
1037,-0.31215521715404776,-0.47145949419142436,-0.15756130223946932,0.6841573211280011,0.9498975364553219,3
1038,-0.4645350278675238,-0.23688432956962482,-0.20621882165175254,2.218164102283553,1.0776712624330191,1
1039,-0.29005825743788505,-0.23688432956962482,-0.20621882165175254,2.218164102283553,1.0776712624330191,1
1040,0.07181948863840273,-0.23688432956962482,-0.20621882165175254,2.218164102283553,1.0776712624330191,1
1041,-0.4707359776567472,-0.4975077905024459,-0.17993453711078075,-0.5377073617193043,-0.67376371316371,0
1042,-0.46368485153613936,-0.4975077905024459,-0.17993453711078075,-0.5377073617193043,-0.67376371316371,0
1043,-0.4490602936563602,-0.4975077905024459,-0.17993453711078075,-0.5377073617193043,-0.67376371316371,0
1044,-0.47064638508370893,-0.5280239175723159,-0.0794302250648179,-0.14365770082807283,0.2549331244302851,3
1045,-0.4611762594910678,-0.5280239175723159,-0.0794302250648179,-0.14365770082807283,0.2549331244302851,3
1046,-0.44153451752114536,-0.5280239175723159,-0.0794302250648179,-0.14365770082807283,0.2549331244302851,3
1053,-0.46836654003362865,-0.04828005250427759,-0.21359133989829862,-0.6839951424321284,-0.9698247855510574,0
1054,-0.39734059808881994,-0.04828005250427759,-0.21359133989829862,-0.6839951424321284,-0.9698247855510574,0
1055,-0.2500275333144019,-0.04828005250427759,-0.21359133989829862,-0.6839951424321284,-0.9698247855510574,0
1056,-0.4685762247790374,-0.28810983569151516,-0.12471558044381406,-0.6845777688405432,-0.8077703038232462,0
1057,-0.40321177096026417,-0.28810983569151516,-0.12471558044381406,-0.6845777688405432,-0.8077703038232462,0
1058,-0.2676410519287345,-0.28810983569151516,-0.12471558044381406,-0.6845777688405432,-0.8077703038232462,0
1059,-0.39093568222906266,1.480954447860789,-0.13621017621989426,-0.3872926439468751,-0.2405796177759069,0
1060,1.7707234204390283,1.480954447860789,-0.13621017621989426,-0.3872926439468751,-0.2405796177759069,2
1061,6.254164522269143,1.480954447860789,-0.13621017621989426,-0.3872926439468751,-0.2405796177759069,2
1062,-0.46714655606034156,-0.25703171733122404,-0.18025994818745567,-0.6868111700728001,-0.9293111651191047,0
1063,-0.363181046836781,-0.25703171733122404,-0.18025994818745567,-0.6868111700728001,-0.9293111651191047,0
1064,-0.147548879558285,-0.25703171733122404,-0.18025994818745567,-0.6868111700728001,-0.9293111651191047,0
1065,-0.46516408210375,-0.35282313278351374,-0.2136818677918097,-0.31732892273639407,0.38270685040798247,3
1066,-0.47067879090799936,-0.49391104624375043,-0.16759949994494253,-0.6567088056380338,-0.5584557165496905,0
1067,-0.46208362257120006,-0.49391104624375043,-0.16759949994494253,-0.6567088056380338,-0.5584557165496905,0
1068,-0.4442566067615422,-0.49391104624375043,-0.16759949994494253,-0.6567088056380338,-0.5584557165496905,0
1069,-0.4708768476811627,-0.5280239175723159,-0.1221704009512497,-0.5143052009813085,-0.14085378286648462,0
1070,-0.46762921221977327,-0.5280239175723159,-0.1221704009512497,-0.5143052009813085,-0.14085378286648462,0
1071,-0.4608933757072618,-0.5280239175723159,-0.1221704009512497,-0.5143052009813085,-0.14085378286648462,0
1072,-0.4595407184768798,-0.48815063551693333,-0.04002428936439148,0.04802638754040693,-0.7142773335956628,0
1073,-0.15021759449985056,-0.48815063551693333,-0.04002428936439148,0.04802638754040693,-0.7142773335956628,0
1074,0.4913414774525063,-0.48815063551693333,-0.04002428936439148,0.04802638754040693,-0.7142773335956628,0
1075,-0.45456547133581826,-0.18644561125432413,-0.17367710230930675,-0.5455242660322033,-0.3122575616170542,0
1076,-0.010910674550129134,-0.18644561125432413,-0.17367710230930675,-0.5455242660322033,-0.3122575616170542,0
1077,0.9092622373016706,-0.18644561125432413,-0.17367710230930675,-0.5455242660322033,-0.3122575616170542,0
1078,-0.15647001236294697,1.8511381108612188,-0.1545573665297881,-0.26129968312716767,0.13650869547534622,4
1085,-0.4666890620703589,1.2557926373535442,-0.17802672292253077,-0.6752071941052047,-0.8046538714823268,0
1086,-0.3503712151172664,1.2557926373535442,-0.17802672292253077,-0.6752071941052047,-0.8046538714823268,0
1087,-0.10911938439974117,1.2557926373535442,-0.17802672292253077,-0.6752071941052047,-0.8046538714823268,0
1088,-0.46823310428655035,0.7574468605725648,-0.08156313563693324,-0.6852089474496593,-0.7173937659365823,0
1089,-0.3936043971706282,0.7574468605725648,-0.08156313563693324,-0.6852089474496593,-0.7173937659365823,0
1090,-0.23881893055982661,0.7574468605725648,-0.08156313563693324,-0.6852089474496593,-0.7173937659365823,0
1091,-0.427916446419328,0.6921996717546661,-0.17597394176967185,-0.5072165796789281,-0.13150448584372626,0
1092,0.735262023111597,0.6921996717546661,-0.17597394176967185,-0.5072165796789281,-0.13150448584372626,0
1093,3.147780330286849,0.6921996717546661,-0.17597394176967185,-0.5072165796789281,-0.13150448584372626,2
1094,-0.4698629266258636,-0.4347333633624004,-0.2098356556675019,0.11017320443798902,0.0710636163160378,3
1095,-0.438210061193938,0.4266587870306596,-0.1729314705377528,-0.6317529744775985,-0.6332500927317573,0
1096,0.4470408094225183,0.4266587870306596,-0.1729314705377528,-0.6317529744775985,-0.6332500927317573,0
1097,2.2831166892196126,0.4266587870306596,-0.1729314705377528,-0.6317529744775985,-0.6332500927317573,2
1098,-0.4707950706304533,-0.528080116701358,-0.058302360404239716,-0.3205819201833769,0.34842609465786856,3
1099,-0.46533945479991,-0.528080116701358,-0.058302360404239716,-0.3205819201833769,0.34842609465786856,3
1100,-0.45402410344767213,-0.528080116701358,-0.058302360404239716,-0.3205819201833769,0.34842609465786856,3
1101,-0.4233415065195014,0.2613771485177913,-0.20311457124926174,-0.537853018321408,-0.7516745216866961,0
1102,0.8633603403067431,0.2613771485177913,-0.20311457124926174,-0.537853018321408,-0.7516745216866961,0
1103,3.5320752818722876,0.2613771485177913,-0.20311457124926174,-0.537853018321408,-0.7516745216866961,2
1110,-0.41876656661967476,2.207805883327019,-0.031709791685365404,-0.5480004282679664,-0.3309561556625708,4
1111,0.9914586575018893,2.207805883327019,-0.031709791685365404,-0.5480004282679664,-0.3309561556625708,4
1112,3.9163702334577257,2.207805883327019,-0.031709791685365404,-0.5480004282679664,-0.3309561556625708,2
1113,-0.470697853157582,-0.5220387103293304,-0.20592277097297312,-0.5812101335476118,0.00873496949764886,0
1114,-0.46261736555951316,-0.5220387103293304,-0.20592277097297312,-0.5812101335476118,0.00873496949764886,0
1115,-0.4458578357264815,-0.5220387103293304,-0.20592277097297312,-0.5812101335476118,0.00873496949764886,0
1116,-0.4708980067781994,-0.5248767663459573,-0.17465272386437525,-0.5401349717543661,0.46685052361280766,3
1117,-0.4682216669368008,-0.5248767663459573,-0.17465272386437525,-0.5401349717543661,0.46685052361280766,3
1118,-0.4626707398583445,-0.5248767663459573,-0.17465272386437525,-0.5401349717543661,0.46685052361280766,3
1125,-0.3718734326464516,1.1378868646231812,-0.19217843470815185,-0.38782671815458875,0.09287864270247402,0
1126,2.304466408752137,1.1378868646231812,-0.19217843470815185,-0.38782671815458875,0.09287864270247402,2
1127,-0.4697428344534932,0.016180348507031487,-0.20591359584863078,-0.6772463865346566,-0.9137290034145075,0
1128,-0.4358768418450264,0.016180348507031487,-0.20591359584863078,-0.6772463865346566,-0.9137290034145075,0
1129,-0.3656362645830213,0.016180348507031487,-0.20591359584863078,-0.6772463865346566,-0.9137290034145075,0
1133,-0.4603794574585146,0.4083097713984082,-0.20553496905077032,-0.6507854371524829,-1.1287628349379493,0
1134,-0.17370228598562734,0.4083097713984082,-0.20553496905077032,-0.6507854371524829,-1.1287628349379493,0
1135,0.42088740299517596,0.4083097713984082,-0.20553496905077032,-0.6507854371524829,-1.1287628349379493,0
1139,-0.43325387630245915,-0.2700418157044743,-0.14195196903332893,1.137100801469832,-0.2935589675715375,3
1140,0.5858139863839266,-0.2700418157044743,-0.14195196903332893,1.137100801469832,-0.2935589675715375,3
1141,2.6994362201038378,-0.2700418157044743,-0.14195196903332893,1.137100801469832,-0.2935589675715375,2
1142,-0.4311570288483719,0.7344895163588597,-0.21206949260738298,-0.31475565609922856,0.26116598911212413,3
1143,0.6445257150983685,0.7344895163588597,-0.21206949260738298,-0.31475565609922856,0.26116598911212413,3
1144,2.875571406247164,0.7344895163588597,-0.21206949260738298,-0.31475565609922856,0.26116598911212413,2
1145,-0.470749321231455,-0.5284173114756108,-0.0931176755587167,-0.012372550131930669,1.2116778530925552,3
1146,-0.46405847162795855,-0.5284173114756108,-0.0931176755587167,-0.012372550131930669,1.2116778530925552,3
1147,-0.401991786986977,0.1903133498440334,-0.21989281529661592,1.9775879478089287,1.2802393645927832,1
1148,1.461152487217425,0.1903133498440334,-0.21989281529661592,1.9775879478089287,1.2802393645927832,1
1149,-0.4622475579176105,-0.2807196502224767,-0.155907333158024,1.6418494799598815,1.9004094004357532,1
1150,-0.226009098840312,-0.2807196502224767,-0.155907333158024,1.6418494799598815,1.9004094004357532,1
1151,-0.45799667626068824,-0.24202654987697858,-0.14582692988057608,-0.5288223089909782,-1.1287628349379493,0
1152,-0.10698441244648874,-0.24202654987697858,-0.14582692988057608,-0.5288223089909782,-1.1287628349379493,0
1153,-0.46527845560124564,-0.20614340598358638,0.011632884032879877,1.4751697749525383,1.9128751297994309,1
1154,-0.3108742339820963,-0.20614340598358638,0.011632884032879877,1.4751697749525383,1.9128751297994309,1
1155,0.009371559005769003,-0.20614340598358638,0.011632884032879877,1.4751697749525383,1.9128751297994309,1
1156,-0.4657550118408109,0.07375635621068113,-0.17381901089913487,-0.6899185109176792,-0.8108867361641657,0
1157,-0.32421780868992406,0.07375635621068113,-0.17381901089913487,-0.6899185109176792,-0.8108867361641657,0
1158,-0.030659165117714163,0.07375635621068113,-0.17381901089913487,-0.6899185109176792,-0.8108867361641657,0
1159,0.5324396875526157,4.17342662070413,0.5647827803837115,-0.6220425343373512,-0.972941217891977,4
1160,2.539313323609905,4.17342662070413,0.5647827803837115,-0.6220425343373512,-0.972941217891977,4
1161,-0.4460255835228085,-0.3348956106190782,-0.18255311759808387,-0.2417331462445696,1.4765746020707082,3
1162,0.22820618421414363,-0.3348956106190782,-0.18255311759808387,-0.2417331462445696,1.4765746020707082,3
1163,1.6266128135944888,-0.3348956106190782,-0.18255311759808387,-0.2417331462445696,1.4765746020707082,2
1164,-0.4669559335645154,-0.48949941461394414,0.9322538503937946,0.4106627745779387,0.7535622989773967,3
1165,-0.3578436169536499,-0.48949941461394414,0.9322538503937946,0.4106627745779387,0.7535622989773967,3
